listing_id,adjusted_price_original,available,neighbourhood,property_type,amenities,number_of_reviews,review_scores_rating,amenities,cancellation_policy,adjusted_price_sum,precio_rango
21728059,9227,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace""}",flexible,2546652.0,2800000
19786719,9227,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer""}",flexible,2546652.0,2800000
19967000,9160,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door""}",flexible,2528160.0,2800000
26773673,3850,f,Palermo,Condominium,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Pets allowed"",Gym,Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance"",Other,""Paid parking on premises""}",1,40.0,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Pets allowed"",Gym,Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance"",Other,""Paid parking on premises""}",flexible,2525758.0,2800000
34973358,9094,f,Núñez,Apartment,"{TV,Wifi,Kitchen,Elevator,Washer,Essentials,""Hair dryer"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Cooking basics"",Oven,Stove,Other}",0,,"{TV,Wifi,Kitchen,Elevator,Washer,Essentials,""Hair dryer"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Cooking basics"",Oven,Stove,Other}",strict_14_with_grace_period,2519038.0,2800000
14694378,8895,f,San Telmo,Loft,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Doorman,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Baby monitor"",""Outlet covers"",""Baby bath"",""High chair"",""Stair gates"",""Children’s books and toys"",""Babysitter recommendations"",Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Host greets you""}",17,94.0,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Doorman,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Baby monitor"",""Outlet covers"",""Baby bath"",""High chair"",""Stair gates"",""Children’s books and toys"",""Babysitter recommendations"",Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Host greets you""}",strict_14_with_grace_period,2515521.0,2800000
22968823,9160,f,Puerto Madero,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Free street parking"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Safety card"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",Oven,Stove}",23,99.0,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Free street parking"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Safety card"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",Oven,Stove}",flexible,2500680.0,2800000
26664413,6837,f,Palermo,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Long term stays allowed""}",0,,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Long term stays allowed""}",strict_14_with_grace_period,2495505.0,2800000
16578222,8961,f,Palermo,House,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,Elevator,Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,Elevator,Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",flexible,2491158.0,2800000
22665929,8961,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron}",flexible,2482197.0,2800000
19484951,8961,f,Palermo,Apartment,"{TV,Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",0,,"{TV,Wifi,Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",flexible,2482197.0,2800000
21936333,8961,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Smoke detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Smoke detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""Hair dryer""}",flexible,2482197.0,2800000
20554189,8961,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Elevator,""Indoor fireplace"",Heating,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Elevator,""Indoor fireplace"",Heating,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",flexible,2482197.0,2800000
19585841,8961,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer""}",flexible,2482197.0,2800000
31485230,6969,f,Puerto Madero,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Private entrance"",Bathtub,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Beach essentials"",""Long term stays allowed""}",32,98.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Private entrance"",Bathtub,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Beach essentials"",""Long term stays allowed""}",moderate,2477675.0,2800000
40577720,7965,f,Puerto Madero,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,Heating,Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Private entrance"",""Hot water""}",0,,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,Heating,Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Private entrance"",""Hot water""}",flexible,2477363.0,2800000
20307265,8961,f,Retiro,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,Elevator,Heating,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer""}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,Elevator,Heating,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer""}",flexible,2473236.0,2800000
23255318,8961,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Elevator,Heating,Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Elevator,Heating,Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace""}",flexible,2473236.0,2800000
18190536,8961,f,Recoleta,Condominium,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Private entrance""}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Private entrance""}",flexible,2473236.0,2800000
21907491,8961,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Fire extinguisher"",Essentials,Hangers}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Fire extinguisher"",Essentials,Hangers}",flexible,2473236.0,2800000
20541962,8961,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,Elevator,Heating,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,Elevator,Heating,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",flexible,2473236.0,2800000
16576181,8961,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer""}",flexible,2473236.0,2800000
20687365,8961,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Hot tub"",Heating,Washer,Essentials,Shampoo,Hangers}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,""Hot tub"",Heating,Washer,Essentials,Shampoo,Hangers}",flexible,2473236.0,2800000
20409875,8895,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Elevator,Heating,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Elevator,Heating,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",flexible,2455020.0,2800000
40760492,3983,f,Palermo,Loft,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron}",strict_14_with_grace_period,2447331.0,2800000
19826060,8829,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,Washer,Dryer,Essentials,""Lock on bedroom door"",Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,Washer,Dryer,Essentials,""Lock on bedroom door"",Hangers,""Hair dryer""}",flexible,2445633.0,2800000
39938534,9625,f,Retiro,Serviced apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Essentials,Hangers,""Hot water""}",2,90.0,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Essentials,Hangers,""Hot water""}",flexible,2444750.0,2800000
16578055,8829,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,""Family/kid friendly"",""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_50""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,""Family/kid friendly"",""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_50""}",flexible,2436804.0,2800000
9985820,6638,f,Belgrano,Apartment,"{""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",Doorman,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",0,,"{""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",Doorman,Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",flexible,2422870.0,2800000
30795342,6638,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Smoking allowed"",Gym,""Hot tub"",Heating,Washer,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",0,,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Smoking allowed"",Gym,""Hot tub"",Heating,Washer,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",flexible,2422870.0,2800000
21679568,6638,f,Palermo,Condominium,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Long term stays allowed"",""Host greets you""}",5,100.0,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Long term stays allowed"",""Host greets you""}",moderate,2422870.0,2800000
24538973,6638,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",Heating,Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Hot water"",""Dishes and silverware"",""Cooking basics""}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",Heating,Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Hot water"",""Dishes and silverware"",""Cooking basics""}",flexible,2422870.0,2800000
38971340,6638,f,Palermo,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Breakfast,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",Bathtub,Crib,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Paid parking on premises""}",2,100.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Breakfast,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",Bathtub,Crib,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Paid parking on premises""}",super_strict_30,2422870.0,2800000
12271684,6638,f,Retiro,Apartment,"{Kitchen,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Shampoo,""24-hour check-in"",""Hair dryer""}",0,,"{Kitchen,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Shampoo,""24-hour check-in"",""Hair dryer""}",flexible,2422870.0,2800000
5323894,6638,f,Chacarita,Apartment,{},0,,{},flexible,2422870.0,2800000
2389447,6638,f,Recoleta,Apartment,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Essentials,Shampoo}",11,90.0,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Essentials,Shampoo}",moderate,2422870.0,2800000
31012098,6638,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",11,98.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",flexible,2422870.0,2800000
5184947,6638,f,Belgrano,Apartment,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Fire extinguisher"",Essentials}",0,,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Fire extinguisher"",Essentials}",flexible,2422870.0,2800000
4187195,6638,f,Recoleta,Apartment,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Dryer,Essentials,Shampoo}",0,,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Dryer,Essentials,Shampoo}",flexible,2422870.0,2800000
9130925,6638,f,Retiro,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Heating,""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Heating,""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers}",flexible,2422870.0,2800000
34774428,6638,f,Palermo,Apartment,"{TV,Wifi,Essentials,Hangers,""Laptop friendly workspace"",""Host greets you""}",0,,"{TV,Wifi,Essentials,Hangers,""Laptop friendly workspace"",""Host greets you""}",strict_14_with_grace_period,2422870.0,2800000
2398495,6638,f,Recoleta,Apartment,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Doorman,Elevator,""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer}",0,,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Doorman,Elevator,""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer}",flexible,2422870.0,2800000
19999852,6638,f,Palermo,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""Window guards"",""Room-darkening shades"",""Hot water"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",70,97.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""Window guards"",""Room-darkening shades"",""Hot water"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",flexible,2422870.0,2800000
29239396,6638,f,Recoleta,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Microwave,""Coffee maker"",""Dishes and silverware"",""Cooking basics"",Oven,""Patio or balcony""}",0,,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Microwave,""Coffee maker"",""Dishes and silverware"",""Cooking basics"",Oven,""Patio or balcony""}",flexible,2422870.0,2800000
35058717,6638,f,Belgrano,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water""}",1,100.0,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water""}",flexible,2422870.0,2800000
40303331,6638,f,Palermo,Apartment,"{Wifi,Kitchen,""Smoking allowed"",Breakfast,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Luggage dropoff allowed"",""Shower gel""}",5,100.0,"{Wifi,Kitchen,""Smoking allowed"",Breakfast,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",""Luggage dropoff allowed"",""Shower gel""}",flexible,2422870.0,2800000
36932424,6638,f,Núñez,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",flexible,2422870.0,2800000
40092480,6638,f,Recoleta,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Elevator,Heating,Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Children’s books and toys"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""Baking sheet"",""Barbecue utensils"",""Trash can""}",3,100.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Elevator,Heating,Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Children’s books and toys"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""Baking sheet"",""Barbecue utensils"",""Trash can""}",flexible,2422870.0,2800000
